,Stress Level,Mood Rating,Sleep Quality,Energy Level,Work Hours Per Day,Job Satisfaction,Workload Intensity,Break Frequency,Overtime Frequency,Role Clarity,Autonomy in Work,Burnout Risk
1425,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1426,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1427,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1428,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1430,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1431,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1432,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1433,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1434,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1435,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1436,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1437,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1438,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1439,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1440,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1441,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1442,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1443,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1444,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1445,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1446,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1447,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1448,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1449,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1450,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1451,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1452,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1453,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1454,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1455,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0
1456,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1457,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1458,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1459,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0
1460,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1461,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1462,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1463,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1464,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0
1465,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1466,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1467,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1468,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1469,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1470,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1471,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1472,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1473,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0
1474,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1475,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1476,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1477,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1478,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1479,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1480,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1481,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1482,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1483,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1484,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1485,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1486,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1487,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1488,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1489,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1490,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1491,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1492,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1493,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1494,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1495,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1496,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1497,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1498,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1499,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1500,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1501,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1502,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1503,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1504,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1505,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1506,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1507,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1508,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1509,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1510,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1511,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1512,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1513,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1514,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1515,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1516,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1517,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1518,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1519,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1520,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1521,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1522,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1523,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1524,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1525,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1526,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1527,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1528,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1529,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1530,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0
1531,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1532,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1533,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1534,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1535,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1536,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1537,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1538,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1539,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1540,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1541,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1542,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1543,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0
1544,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1545,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1546,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1547,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1548,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0
1549,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1550,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1551,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1552,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1553,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1554,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0
1555,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1556,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1557,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1558,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1559,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1560,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1561,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1562,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1563,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1564,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1565,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1566,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1568,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1569,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1570,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1571,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1572,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1573,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1574,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1575,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1576,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1577,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0
1578,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1579,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1580,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1581,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1582,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1583,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1584,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1585,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1586,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1587,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1588,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1589,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1590,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1591,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1592,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1
1593,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1594,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1595,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1596,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1597,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1598,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1599,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1600,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1601,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1602,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1603,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1604,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1605,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1606,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1607,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1608,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1609,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1610,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1611,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0
1612,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1613,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1614,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1615,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0
1616,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1617,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1618,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1619,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1620,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1621,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1622,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1623,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1624,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0
1625,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1626,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1627,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1628,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1629,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1630,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1631,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1632,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1633,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1634,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1635,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1636,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1637,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0
1638,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1639,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1640,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1641,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1642,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1643,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1644,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1645,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1646,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1647,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1648,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,1
1649,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1650,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1651,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1652,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1653,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1654,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1655,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1656,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1657,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1658,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1659,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1660,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1661,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1662,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1663,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1664,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1665,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1666,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1667,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1668,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1669,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1670,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1671,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0
1672,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1673,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1674,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0
1675,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1676,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1677,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1678,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1679,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1680,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1681,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1682,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1683,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1684,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1685,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1686,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0
1687,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1688,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1689,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1690,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1691,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1692,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1693,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1694,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1695,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1696,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0
1697,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1698,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1699,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1700,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1701,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1702,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1703,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0
1704,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1
1705,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1706,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
1707,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1
